SEXO,EDAD,NIVEL_LOGRO,PREG1,PREG2,PREG3,PREG4,PREG5,PREG6,PREG7,PREG8,PREG9,PREG10,PERMUTACION_ID,CLUSTER_ID
1,1.0818238468109702,2,0,0,1,1,0,1,0,1,1,0,75,95
0,1.0818238468109702,2,1,0,1,0,1,1,1,1,0,0,61,74
1,-0.4761021998638143,2,1,1,0,1,1,0,0,1,1,1,69,19
0,-0.4761021998638143,2,0,1,1,1,1,1,0,1,0,1,61,74
1,-2.0340282465385986,2,1,0,1,1,1,0,0,1,1,1,69,19
0,1.0818238468109702,1,0,0,0,0,0,0,1,1,0,1,30,50
1,1.0818238468109702,0,0,0,0,0,0,0,1,1,0,0,73,39
0,-0.4761021998638143,3,1,1,1,1,0,1,1,1,1,1,62,17
0,-2.0340282465385986,2,1,0,1,0,0,1,0,0,1,1,62,17
0,-0.4761021998638143,2,1,0,0,0,1,1,0,0,1,1,62,17
0,1.0818238468109702,2,1,0,1,1,0,0,0,0,1,1,77,72
1,1.0818238468109702,0,1,0,0,0,0,0,0,0,0,0,14,99
0,1.0818238468109702,2,1,1,0,1,1,0,1,0,0,0,11,2
1,-0.4761021998638143,2,1,1,1,1,1,0,0,0,1,0,68,1
0,1.0818238468109702,2,0,0,1,1,0,1,1,1,1,1,75,95
0,1.0818238468109702,2,1,1,0,1,0,1,0,1,1,1,72,59
1,-0.4761021998638143,1,1,1,1,1,0,0,0,0,0,0,0,57
1,-0.4761021998638143,3,1,0,1,1,1,1,1,0,1,1,71,24
0,-0.4761021998638143,1,0,1,0,1,1,0,0,0,1,0,83,12
0,-0.4761021998638143,0,0,0,0,0,1,0,0,0,0,0,8,48
0,1.0818238468109702,2,1,1,1,0,0,1,0,1,1,1,75,95
1,-0.4761021998638143,0,0,0,1,0,1,0,0,0,0,0,21,21
1,1.0818238468109702,1,0,0,1,1,0,0,1,0,1,0,45,30
0,-0.4761021998638143,2,0,1,0,1,0,0,1,1,1,0,67,87
1,-0.4761021998638143,1,0,1,0,0,0,1,1,0,0,0,60,36
1,-0.4761021998638143,1,1,1,0,0,0,0,1,0,1,0,68,1
1,-0.4761021998638143,2,1,1,0,0,1,1,0,1,1,1,71,24
1,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
0,-0.4761021998638143,0,0,1,1,0,0,0,0,0,0,0,44,40
0,-0.4761021998638143,2,1,1,0,0,1,0,1,1,1,1,63,47
0,-2.0340282465385986,2,1,1,1,1,1,0,1,1,0,0,5,43
0,-2.0340282465385986,2,1,1,1,1,1,0,0,1,0,0,94,98
1,-0.4761021998638143,2,1,1,1,1,1,0,0,0,0,0,0,57
1,-0.4761021998638143,2,1,0,1,0,0,1,0,0,1,1,71,24
0,1.0818238468109702,1,1,0,0,1,0,0,0,1,1,0,67,87
0,-0.4761021998638143,1,0,1,0,0,0,1,0,1,1,0,75,95
0,1.0818238468109702,2,0,0,1,1,1,0,0,1,1,1,77,72
1,-0.4761021998638143,2,0,1,1,0,1,0,1,1,1,0,63,47
0,1.0818238468109702,2,0,1,1,1,0,0,1,0,1,1,77,72
1,-0.4761021998638143,0,0,0,0,0,0,0,1,0,0,0,9,31
0,1.0818238468109702,2,1,1,1,1,1,0,0,0,1,1,77,72
0,-0.4761021998638143,1,0,1,1,1,0,0,0,0,0,1,28,9
1,1.0818238468109702,1,1,0,1,0,1,0,0,0,0,1,26,8
1,-0.4761021998638143,1,1,0,1,0,1,0,1,0,0,0,49,65
0,-0.4761021998638143,0,0,1,0,0,0,0,0,1,0,0,95,55
1,1.0818238468109702,2,0,1,1,1,0,1,1,0,1,0,75,95
1,-2.0340282465385986,1,0,1,0,1,0,0,1,1,0,0,84,10
1,-0.4761021998638143,1,0,1,1,1,0,1,0,0,0,0,51,44
0,-0.4761021998638143,1,1,0,0,1,0,0,0,0,1,0,68,1
1,1.0818238468109702,3,1,1,1,1,1,1,1,0,1,1,75,95
0,1.0818238468109702,3,1,0,1,1,1,1,1,1,1,1,75,95
1,-0.4761021998638143,2,1,1,0,1,1,1,0,0,0,0,13,5
0,1.0818238468109702,2,1,0,0,1,1,0,1,0,1,1,18,70
0,-0.4761021998638143,2,1,1,1,0,1,0,1,0,1,0,68,1
0,-0.4761021998638143,1,1,0,0,0,1,0,1,1,0,0,58,52
1,1.0818238468109702,2,0,1,1,1,1,0,0,0,0,1,28,9
0,1.0818238468109702,1,0,0,0,0,0,0,1,1,1,0,67,87
1,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,0,75,95
1,-0.4761021998638143,2,0,1,0,1,0,1,1,1,1,0,75,95
0,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
1,-0.4761021998638143,1,1,0,1,0,1,0,1,0,0,0,49,65
0,-0.4761021998638143,2,0,1,1,1,0,1,1,0,0,0,61,74
1,-0.4761021998638143,1,0,1,1,0,0,0,0,0,0,1,91,42
0,1.0818238468109702,1,0,0,0,1,1,0,0,0,1,0,76,62
1,1.0818238468109702,1,0,0,0,1,0,1,1,0,0,0,50,28
1,-0.4761021998638143,1,0,0,0,0,1,1,1,1,0,0,56,90
1,-2.0340282465385986,2,1,0,0,1,0,1,1,0,1,1,72,59
1,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,0,75,95
0,-0.4761021998638143,2,0,1,0,1,1,0,1,1,1,1,67,87
1,1.0818238468109702,0,0,0,0,1,0,0,0,1,0,0,87,20
1,-2.0340282465385986,2,0,1,1,1,0,0,1,1,1,0,63,47
1,-0.4761021998638143,0,1,0,0,1,0,0,0,0,0,0,10,41
0,1.0818238468109702,1,0,1,1,0,0,0,1,0,1,0,45,30
1,-0.4761021998638143,2,1,0,1,1,1,1,1,1,0,0,13,5
1,-0.4761021998638143,2,1,1,0,1,1,1,0,0,1,0,71,24
1,-0.4761021998638143,2,0,1,0,0,1,1,1,0,0,1,60,36
0,1.0818238468109702,2,1,0,1,0,1,0,0,1,1,1,77,72
1,1.0818238468109702,2,0,0,1,1,1,1,1,1,1,0,75,95
0,-0.4761021998638143,2,1,0,1,0,0,0,1,0,1,1,45,30
1,-2.0340282465385986,2,1,0,1,0,0,0,0,1,1,1,77,72
0,1.0818238468109702,2,1,0,1,1,1,1,0,1,0,0,21,21
1,-0.4761021998638143,0,1,0,0,0,0,0,1,0,0,0,58,52
1,1.0818238468109702,0,0,0,0,1,0,0,1,0,0,0,6,92
0,-2.0340282465385986,1,0,0,1,1,0,0,0,1,1,0,74,96
1,-0.4761021998638143,2,0,1,1,0,1,1,1,1,1,0,75,95
0,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,0,45,30
1,-0.4761021998638143,0,0,0,0,0,1,0,0,0,0,0,8,48
1,1.0818238468109702,1,1,0,0,0,1,1,0,0,1,0,71,24
1,-2.0340282465385986,2,0,0,0,1,1,1,0,1,1,1,72,59
1,-0.4761021998638143,2,0,0,0,0,1,0,1,1,1,1,67,87
1,1.0818238468109702,0,0,0,1,0,0,0,1,0,0,0,32,26
0,-0.4761021998638143,2,1,0,0,1,1,1,1,1,1,0,72,59
0,1.0818238468109702,2,0,1,0,0,0,1,1,1,1,0,72,59
1,-0.4761021998638143,2,1,0,1,1,0,1,0,1,0,0,13,5
1,1.0818238468109702,0,0,0,1,0,0,0,0,0,1,0,45,30
1,1.0818238468109702,2,1,1,0,1,0,1,1,0,1,0,72,59
1,-0.4761021998638143,0,1,0,0,0,1,0,0,0,0,0,52,66
0,1.0818238468109702,2,1,0,1,0,0,1,1,1,0,0,61,74
1,1.0818238468109702,2,0,0,1,1,0,1,1,0,1,0,75,95
0,-0.4761021998638143,2,1,1,0,0,0,1,1,0,1,0,72,59
1,-0.4761021998638143,1,1,0,1,0,0,0,1,0,0,0,1,13
0,-0.4761021998638143,2,1,0,0,1,0,0,1,0,1,1,55,4
0,-0.4761021998638143,2,0,1,1,0,1,1,0,0,1,0,75,95
0,-0.4761021998638143,1,1,0,0,1,0,0,0,0,1,0,68,1
0,-0.4761021998638143,1,0,0,0,0,0,1,1,1,1,0,72,59
1,-0.4761021998638143,1,0,0,1,1,0,0,0,0,0,1,28,9
0,1.0818238468109702,2,0,1,1,1,1,1,1,0,0,1,61,74
0,-0.4761021998638143,2,1,1,1,0,1,0,0,1,0,1,49,65
0,1.0818238468109702,1,1,0,0,0,0,0,1,1,1,0,67,87
0,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,72,59
0,-0.4761021998638143,1,1,1,0,0,0,0,1,0,1,0,72,59
0,1.0818238468109702,2,1,0,1,1,1,1,0,1,1,0,75,95
1,-0.4761021998638143,3,1,1,1,1,1,1,0,1,1,1,71,24
1,-0.4761021998638143,3,1,1,1,1,1,1,0,1,0,1,13,5
1,-2.0340282465385986,1,1,0,0,1,1,1,0,0,0,0,13,5
0,-0.4761021998638143,1,0,0,0,1,0,1,0,0,0,1,47,73
0,-0.4761021998638143,1,1,0,0,0,0,0,1,0,0,1,58,52
1,1.0818238468109702,2,0,1,1,1,1,0,0,0,1,0,74,96
1,-0.4761021998638143,0,0,0,0,1,1,0,0,0,0,0,19,76
0,1.0818238468109702,2,1,0,0,0,0,1,1,1,1,0,72,59
0,1.0818238468109702,2,1,0,0,1,0,1,0,1,1,0,75,95
0,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
0,-0.4761021998638143,2,1,0,0,1,1,1,0,0,0,1,51,44
0,1.0818238468109702,2,1,1,0,0,1,0,0,1,0,1,20,46
1,1.0818238468109702,0,0,0,1,0,1,0,0,0,0,0,21,21
1,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,1,31,15
1,-0.4761021998638143,1,1,0,0,1,0,1,0,1,0,0,51,44
1,-0.4761021998638143,0,0,0,0,1,0,0,0,0,1,0,76,62
1,-2.0340282465385986,2,0,1,1,0,0,1,0,1,1,1,75,95
1,-0.4761021998638143,1,0,0,0,1,0,0,1,1,0,0,41,77
1,1.0818238468109702,3,1,1,0,1,0,1,1,1,1,1,72,59
0,-0.4761021998638143,2,0,1,0,1,1,1,1,0,1,0,72,59
0,1.0818238468109702,3,1,0,1,1,1,0,1,1,1,1,45,30
0,1.0818238468109702,2,0,1,0,1,0,1,1,1,1,0,72,59
1,-0.4761021998638143,2,0,0,1,1,1,0,1,0,1,0,45,30
1,-0.4761021998638143,2,1,1,0,1,1,0,0,1,0,0,0,57
0,1.0818238468109702,2,1,1,0,1,1,0,0,0,1,0,77,72
1,1.0818238468109702,3,1,0,1,1,1,1,0,1,1,1,75,95
0,1.0818238468109702,2,0,1,0,0,1,1,1,1,1,1,72,59
1,-2.0340282465385986,2,1,0,1,1,0,1,0,1,1,0,75,95
0,-0.4761021998638143,1,1,0,0,0,0,0,1,0,0,1,58,52
0,-2.0340282465385986,0,1,0,0,1,0,0,0,0,0,0,10,41
0,-0.4761021998638143,1,0,1,0,1,1,0,0,1,0,0,48,7
0,1.0818238468109702,2,1,0,1,0,0,1,1,1,0,0,61,74
0,-0.4761021998638143,2,1,1,1,0,0,1,1,1,0,0,13,5
0,1.0818238468109702,3,1,1,1,0,1,1,1,1,1,1,75,95
1,-0.4761021998638143,2,1,1,0,1,1,1,0,1,0,1,13,5
1,1.0818238468109702,1,0,1,1,0,1,0,0,0,1,0,74,96
0,1.0818238468109702,3,1,1,0,1,1,1,1,1,1,1,72,59
1,-2.0340282465385986,2,1,0,1,0,1,1,0,0,1,1,71,24
1,1.0818238468109702,1,0,1,0,0,1,0,0,0,1,1,69,19
0,-0.4761021998638143,2,0,1,1,1,0,0,1,1,1,0,55,4
0,-0.4761021998638143,0,0,0,1,0,0,0,0,1,0,0,78,67
0,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,0,75,95
0,1.0818238468109702,2,1,1,1,1,1,1,0,0,0,0,60,36
1,-0.4761021998638143,2,0,1,1,1,1,1,0,0,1,1,75,95
0,-0.4761021998638143,1,0,0,1,0,0,0,1,1,0,1,7,49
1,1.0818238468109702,2,1,0,1,0,1,0,1,0,0,1,39,81
1,1.0818238468109702,2,0,0,1,1,0,1,1,1,0,0,61,74
0,-0.4761021998638143,3,1,1,1,1,1,1,1,1,1,1,71,24
1,1.0818238468109702,0,0,0,0,0,0,0,0,1,0,0,90,91
0,-0.4761021998638143,1,1,0,0,1,1,0,0,0,0,0,10,41
1,-0.4761021998638143,3,1,0,1,1,1,1,1,0,1,1,71,24
0,-0.4761021998638143,1,0,1,0,0,1,0,0,0,0,1,20,46
1,-0.4761021998638143,3,0,1,1,1,0,1,1,1,1,1,75,95
1,1.0818238468109702,3,1,1,1,0,1,1,1,1,1,1,75,95
0,-0.4761021998638143,2,1,0,0,1,0,0,1,1,1,1,65,68
1,1.0818238468109702,2,1,1,1,1,0,1,1,1,0,0,61,74
1,-0.4761021998638143,2,1,0,1,1,1,0,1,0,0,0,49,65
1,1.0818238468109702,2,1,0,1,1,0,1,0,0,1,1,75,95
1,1.0818238468109702,2,1,1,1,0,0,1,1,0,0,1,61,74
1,1.0818238468109702,2,1,1,1,1,0,0,0,0,0,1,28,9
0,1.0818238468109702,0,1,0,0,0,1,0,0,0,0,0,52,66
0,-0.4761021998638143,2,1,0,1,0,1,0,1,0,0,1,1,13
1,1.0818238468109702,2,1,0,0,0,1,1,0,1,0,1,62,17
0,1.0818238468109702,0,0,0,0,0,0,0,1,0,0,0,9,31
1,-0.4761021998638143,2,0,0,1,1,0,1,0,0,1,1,75,95
1,1.0818238468109702,1,1,1,0,0,0,1,1,0,0,0,42,78
0,-0.4761021998638143,1,1,0,0,0,1,0,1,0,1,0,65,68
0,-0.4761021998638143,3,1,1,1,1,1,1,1,1,1,1,71,24
1,1.0818238468109702,2,0,1,1,1,0,1,0,1,1,0,75,95
0,-0.4761021998638143,2,0,0,0,0,1,1,0,1,1,1,72,59
1,1.0818238468109702,2,0,0,0,0,1,1,1,1,0,1,47,73
0,-0.4761021998638143,2,1,0,1,1,0,1,1,0,1,0,71,24
1,-2.0340282465385986,2,1,0,0,0,1,0,0,1,1,1,63,47
0,-0.4761021998638143,2,1,0,1,0,1,0,1,0,1,1,65,68
1,-0.4761021998638143,2,1,0,1,1,0,0,1,0,0,1,49,65
0,1.0818238468109702,0,0,0,0,1,0,0,0,0,1,0,76,62
1,-0.4761021998638143,2,1,1,1,0,0,1,1,0,1,1,71,24
0,-0.4761021998638143,2,1,0,1,1,1,0,1,0,0,0,1,13
1,-2.0340282465385986,0,0,0,0,0,0,0,0,0,0,0,75,95
1,-0.4761021998638143,2,1,0,0,0,0,1,1,1,1,0,71,24
0,1.0818238468109702,1,0,1,0,0,1,1,0,1,0,0,56,90
0,-0.4761021998638143,2,0,1,1,0,1,1,0,1,0,0,61,74
0,1.0818238468109702,1,1,0,1,0,0,1,0,0,1,0,75,95
1,1.0818238468109702,0,1,1,0,0,0,0,0,0,0,0,96,6
1,1.0818238468109702,3,1,1,1,1,0,0,1,1,1,1,77,72
1,1.0818238468109702,0,0,0,0,0,1,0,1,0,0,0,3,93
0,-0.4761021998638143,1,0,0,1,0,0,1,0,1,1,0,75,95
0,-0.4761021998638143,2,0,1,1,0,1,0,1,1,1,0,55,4
1,1.0818238468109702,2,0,0,0,0,1,1,1,0,1,1,72,59
0,1.0818238468109702,2,0,1,1,1,1,0,0,0,1,0,74,96
1,1.0818238468109702,0,0,1,0,0,0,0,0,1,0,0,95,55
0,1.0818238468109702,1,1,1,0,0,0,0,1,0,1,0,72,59
1,-0.4761021998638143,3,1,0,1,1,1,1,0,1,1,1,71,24
0,-2.0340282465385986,2,1,1,1,0,1,1,0,1,0,0,60,36
0,1.0818238468109702,2,1,1,0,1,0,0,0,1,1,0,65,68
1,1.0818238468109702,0,0,0,1,0,0,0,0,0,1,0,45,30
1,-0.4761021998638143,2,1,0,1,0,1,1,0,0,1,1,71,24
1,1.0818238468109702,2,1,1,0,0,1,1,0,1,1,0,71,24
0,-0.4761021998638143,3,1,1,1,0,1,1,1,1,0,1,13,5
0,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
1,1.0818238468109702,2,1,0,1,1,1,0,1,1,0,1,28,9
1,1.0818238468109702,1,0,0,0,1,0,1,0,1,1,0,72,59
0,-0.4761021998638143,1,1,0,0,1,0,0,0,1,0,0,97,97
0,-0.4761021998638143,2,1,1,1,1,0,0,0,1,1,1,68,1
0,-0.4761021998638143,1,1,0,0,1,0,0,0,1,0,1,12,23
1,1.0818238468109702,2,1,1,1,1,1,1,0,0,0,0,60,36
0,-0.4761021998638143,2,1,1,0,1,0,1,1,0,1,0,71,24
0,1.0818238468109702,2,0,0,1,1,0,1,0,1,1,0,75,95
0,1.0818238468109702,3,1,1,1,1,1,1,1,1,1,1,75,95
0,1.0818238468109702,3,1,1,1,1,1,0,1,1,1,1,45,30
0,-0.4761021998638143,2,0,0,1,1,0,1,1,1,0,1,61,74
1,1.0818238468109702,2,0,1,0,0,1,1,0,0,1,1,72,59
0,-0.4761021998638143,2,1,0,1,0,0,1,1,1,0,0,13,5
1,-0.4761021998638143,0,0,0,0,0,1,0,0,0,0,1,25,34
0,-2.0340282465385986,0,0,0,0,0,0,0,1,0,1,0,67,87
1,-0.4761021998638143,2,1,0,1,1,1,1,0,1,1,0,71,24
1,1.0818238468109702,2,1,1,1,0,0,0,0,0,1,1,77,72
1,-0.4761021998638143,0,0,0,0,0,0,0,0,0,1,0,71,24
1,-0.4761021998638143,3,1,1,1,1,1,1,1,1,1,1,71,24
0,1.0818238468109702,0,0,0,1,0,0,1,0,0,0,0,61,74
0,-2.0340282465385986,2,0,0,1,1,1,1,1,0,1,0,75,95
1,1.0818238468109702,2,0,1,1,1,1,0,0,1,1,1,77,72
1,-0.4761021998638143,2,1,0,1,1,0,1,1,0,1,1,71,24
1,-2.0340282465385986,1,0,0,0,0,1,1,0,0,1,1,72,59
1,1.0818238468109702,2,1,1,1,1,0,0,1,1,1,0,74,96
1,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
0,-0.4761021998638143,1,0,0,0,1,0,0,1,1,0,1,73,39
0,-0.4761021998638143,1,1,0,0,0,0,0,1,1,0,0,58,52
1,-2.0340282465385986,3,1,1,1,1,1,1,0,1,1,1,75,95
1,-2.0340282465385986,0,0,0,1,0,0,0,0,1,0,0,78,67
0,-0.4761021998638143,1,0,0,0,1,0,0,1,1,0,0,41,77
1,-2.0340282465385986,1,0,0,0,1,1,0,1,0,1,0,76,62
0,1.0818238468109702,0,0,0,0,0,0,1,0,1,0,0,57,60
1,-0.4761021998638143,1,1,1,0,0,0,0,0,0,1,1,65,68
0,-0.4761021998638143,3,1,1,1,1,1,1,1,1,1,1,71,24
0,-0.4761021998638143,1,1,0,1,0,0,0,0,1,0,0,49,65
1,1.0818238468109702,2,0,0,0,1,0,0,1,1,1,1,18,70
0,1.0818238468109702,0,0,0,1,0,0,1,0,0,0,0,61,74
1,1.0818238468109702,2,1,1,1,1,0,0,1,0,0,1,28,9
1,1.0818238468109702,0,1,0,0,0,0,0,0,0,0,0,14,99
1,-0.4761021998638143,3,1,1,0,1,1,1,1,1,1,1,71,24
0,-0.4761021998638143,2,0,1,1,0,1,0,1,1,0,0,32,26
0,1.0818238468109702,2,1,1,1,1,1,0,0,1,1,0,74,96
0,1.0818238468109702,2,0,1,1,1,0,0,1,1,1,1,45,30
1,-0.4761021998638143,2,1,0,0,0,1,1,0,1,1,1,71,24
1,-0.4761021998638143,2,0,1,1,0,1,1,1,0,1,0,75,95
1,1.0818238468109702,1,0,0,1,0,1,0,0,1,0,0,78,67
1,1.0818238468109702,1,0,0,0,0,1,0,1,0,0,1,30,50
1,-0.4761021998638143,0,1,0,0,0,0,0,0,0,0,0,14,99
1,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,0,75,95
0,-0.4761021998638143,2,1,1,0,1,1,1,0,1,1,0,71,24
1,-0.4761021998638143,1,0,0,0,1,1,0,0,0,1,0,76,62
0,-0.4761021998638143,2,1,1,0,1,0,0,1,1,0,1,58,52
1,-0.4761021998638143,2,1,1,0,0,1,0,1,1,1,0,65,68
1,-2.0340282465385986,2,1,1,0,1,1,1,0,1,0,1,51,44
1,1.0818238468109702,0,0,0,0,0,1,1,0,0,0,0,42,78
0,-0.4761021998638143,0,0,0,0,0,1,0,0,0,0,0,8,48
0,-0.4761021998638143,2,0,1,1,1,0,0,1,1,0,1,32,26
0,-2.0340282465385986,3,1,1,1,1,1,1,1,1,1,1,75,95
0,-0.4761021998638143,2,0,1,1,1,1,0,1,0,1,0,45,30
0,1.0818238468109702,3,1,1,1,1,1,1,1,1,1,1,45,30
1,1.0818238468109702,1,0,1,0,0,1,0,1,1,0,0,41,77
1,1.0818238468109702,2,0,1,1,1,1,1,0,1,0,1,61,74
0,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,1,31,15
0,-0.4761021998638143,1,0,0,0,1,1,0,1,0,0,0,6,92
0,-0.4761021998638143,2,1,1,0,0,0,0,0,1,1,1,65,68
1,1.0818238468109702,1,0,0,1,1,0,0,1,0,1,0,45,30
1,1.0818238468109702,0,0,0,0,0,1,0,0,0,0,0,8,48
1,1.0818238468109702,2,1,1,1,0,1,0,1,1,1,0,74,96
0,1.0818238468109702,3,1,1,1,1,1,0,1,1,0,1,32,26
1,1.0818238468109702,2,0,1,1,1,1,1,0,1,1,0,45,30
1,-0.4761021998638143,2,1,0,0,1,1,1,1,1,0,0,13,5
0,-0.4761021998638143,2,1,0,1,1,0,1,1,1,0,0,52,66
1,1.0818238468109702,1,0,1,1,1,0,0,0,0,0,0,53,94
0,1.0818238468109702,3,1,1,1,1,1,1,1,1,1,1,45,30
1,-2.0340282465385986,1,0,1,0,0,1,0,0,0,1,0,83,12
0,-0.4761021998638143,2,1,1,0,1,1,1,1,1,0,0,1,13
1,-0.4761021998638143,2,0,1,0,1,1,1,1,0,1,1,72,59
1,-0.4761021998638143,2,0,0,1,0,1,0,1,1,1,0,45,30
1,1.0818238468109702,1,0,0,1,0,0,1,1,1,0,0,38,83
1,-2.0340282465385986,0,0,0,0,0,0,0,1,0,1,0,67,87
0,-0.4761021998638143,1,1,1,0,0,0,0,0,0,1,0,68,1
0,-0.4761021998638143,2,0,1,1,1,1,1,1,0,1,0,72,59
0,1.0818238468109702,1,1,0,1,0,0,1,0,0,1,0,45,30
0,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
1,-0.4761021998638143,0,0,0,0,0,0,0,0,1,0,0,90,91
0,-0.4761021998638143,2,1,1,0,0,1,1,1,0,1,0,71,24
1,-0.4761021998638143,3,1,0,1,1,0,1,1,1,1,1,71,24
1,-0.4761021998638143,2,1,0,0,1,1,1,0,1,0,1,51,44
1,-0.4761021998638143,2,0,1,0,1,0,1,1,1,0,0,50,28
0,1.0818238468109702,2,1,0,0,1,1,1,1,0,1,1,72,59
1,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
1,-2.0340282465385986,1,0,0,0,0,1,1,0,0,1,0,75,95
0,1.0818238468109702,1,1,0,0,0,0,1,1,0,0,1,50,28
1,-0.4761021998638143,2,0,1,1,1,1,1,0,0,1,1,75,95
1,1.0818238468109702,0,0,0,0,1,0,0,0,0,1,0,76,62
0,-0.4761021998638143,2,1,1,0,0,0,1,0,1,0,1,13,5
1,-0.4761021998638143,2,0,1,0,0,0,0,1,1,1,1,67,87
0,1.0818238468109702,2,0,1,0,1,0,1,1,1,1,0,72,59
0,1.0818238468109702,2,0,1,1,0,1,0,0,0,1,1,77,72
0,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
0,-0.4761021998638143,0,0,0,0,0,1,0,0,0,1,0,71,24
0,-0.4761021998638143,0,0,0,0,0,0,0,0,0,0,0,71,24
0,1.0818238468109702,2,1,1,1,1,0,1,0,0,0,0,21,21
1,1.0818238468109702,1,0,0,1,0,1,0,0,0,1,0,45,30
1,-2.0340282465385986,2,1,1,0,0,0,1,0,1,1,0,71,24
1,-0.4761021998638143,3,1,1,1,1,0,1,1,1,0,1,13,5
0,-0.4761021998638143,0,0,0,0,0,0,1,1,0,0,0,56,90
0,-0.4761021998638143,0,0,1,1,0,0,0,0,0,0,0,44,40
1,-0.4761021998638143,3,1,1,1,1,1,1,1,1,1,1,71,24
0,-0.4761021998638143,0,0,1,0,0,0,0,0,0,1,0,83,12
0,1.0818238468109702,1,1,0,0,0,1,0,0,0,0,1,23,38
1,1.0818238468109702,1,0,0,0,0,1,0,0,1,1,1,18,70
0,1.0818238468109702,1,1,0,0,1,0,0,0,1,0,0,33,88
1,-0.4761021998638143,2,1,1,0,0,1,1,1,0,1,0,71,24
1,-0.4761021998638143,1,0,1,0,0,0,0,1,1,1,0,55,4
0,1.0818238468109702,1,0,0,0,0,1,0,0,1,1,0,93,58
0,-0.4761021998638143,2,1,0,1,1,0,0,1,0,1,1,65,68
1,1.0818238468109702,2,0,1,1,1,1,0,0,0,1,1,77,72
0,-0.4761021998638143,2,0,1,0,1,1,0,1,1,1,1,67,87
0,-0.4761021998638143,2,0,1,0,0,1,1,1,0,0,1,50,28
1,-0.4761021998638143,0,0,1,0,0,0,0,0,0,0,1,94,98
0,-2.0340282465385986,0,0,0,0,0,0,1,1,0,0,0,56,90
1,1.0818238468109702,2,1,0,1,1,1,1,0,0,0,1,61,74
1,-0.4761021998638143,2,0,0,0,0,0,1,1,1,1,1,72,59
0,-0.4761021998638143,1,0,0,0,1,0,0,0,1,1,1,69,19
0,-0.4761021998638143,2,1,1,1,0,1,0,0,0,1,1,68,1
0,1.0818238468109702,2,1,1,0,0,1,1,1,1,0,1,50,28
0,-0.4761021998638143,1,0,0,0,0,0,1,1,0,1,0,72,59
0,-0.4761021998638143,1,1,0,0,0,0,0,0,1,0,1,12,23
1,-0.4761021998638143,2,0,1,1,0,0,0,1,0,1,1,45,30
0,-0.4761021998638143,1,1,0,0,1,1,1,0,0,0,0,13,5
1,-0.4761021998638143,3,1,1,1,1,1,1,1,1,0,1,13,5
1,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,0,75,95
1,-0.4761021998638143,2,0,1,1,0,1,1,1,0,0,0,61,74
1,-0.4761021998638143,2,1,0,1,0,1,1,1,0,0,0,13,5
0,1.0818238468109702,2,1,1,1,0,1,0,0,1,1,1,74,96
1,-0.4761021998638143,3,1,1,1,1,0,1,1,1,1,1,71,24
1,-0.4761021998638143,0,0,0,0,0,0,0,0,1,1,0,93,58
0,-0.4761021998638143,1,0,0,1,1,0,1,1,0,0,0,50,28
0,-0.4761021998638143,1,0,1,0,1,0,0,0,1,1,0,67,87
1,1.0818238468109702,1,0,1,0,1,0,0,0,1,1,0,81,64
0,1.0818238468109702,2,0,1,0,0,1,1,1,1,1,1,72,59
0,1.0818238468109702,2,1,0,0,1,1,1,1,0,1,1,72,59
0,1.0818238468109702,2,1,1,1,1,0,1,0,1,1,0,75,95
0,-0.4761021998638143,2,1,0,1,0,0,1,0,1,1,1,71,24
1,-0.4761021998638143,1,1,0,0,0,0,0,0,1,1,1,63,47
1,-0.4761021998638143,2,1,0,0,1,1,1,1,0,0,0,13,5
1,-0.4761021998638143,3,1,1,0,0,1,1,1,1,1,1,71,24
0,1.0818238468109702,0,0,0,0,0,0,0,0,0,0,0,75,95
0,1.0818238468109702,0,0,0,0,0,0,0,0,1,0,0,90,91
0,-0.4761021998638143,3,1,1,1,1,1,0,1,1,1,1,65,68
0,-2.0340282465385986,0,0,0,0,0,0,0,0,0,0,0,71,24
0,-2.0340282465385986,3,1,1,1,1,0,1,1,1,1,1,71,24
1,-0.4761021998638143,1,0,0,0,1,0,0,1,1,0,0,41,77
0,-0.4761021998638143,1,0,0,1,0,0,1,0,0,1,1,75,95
1,-0.4761021998638143,0,1,0,1,0,0,0,0,0,0,0,49,65
